Date_,deaths ,obs,res_case,setting,staff_case,type
10/14/2020,0.0,23,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/14/2020,0.0,24,1.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/14/2020,0.0,25,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/14/2020,0.0,26,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/14/2020,1.0,27,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/14/2020,0.0,28,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/14/2020,0.0,29,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/14/2020,0.0,30,0.0,The Arroyo,1.0,Homeless Shelter
10/14/2020,0.0,31,0.0,The Midnight Mission,1.0,Homeless Shelter
10/14/2020,0.0,32,0.0,The T-House,1.0,Homeless Shelter
10/14/2020,0.0,33,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/14/2020,0.0,34,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/14/2020,0.0,35,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/14/2020,1.0,Total,65.0,,28.0,
10/15/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/15/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/15/2020,0.0,3,2.0,Bridge Taper Shelter,0.0,Homeless Shelter
10/15/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/15/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/15/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/15/2020,0.0,7,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/15/2020,0.0,8,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/15/2020,0.0,9,1.0,Encampment - Lincoln Heights,0.0,Homeless Encampment
10/15/2020,0.0,10,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/15/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/15/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/15/2020,0.0,13,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/15/2020,0.0,14,1.0,Harold,0.0,Single Room Occupancy Housing
10/15/2020,0.0,15,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/15/2020,0.0,16,1.0,Hope Gardens Family Center- Union Rescue Mission,0.0,Homeless Shelter
10/15/2020,0.0,17,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/15/2020,0.0,18,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/15/2020,0.0,19,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/15/2020,0.0,20,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/15/2020,0.0,21,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/15/2020,0.0,22,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/15/2020,0.0,23,1.0,National Health Foundation,0.0,Recuperative Care Center
10/15/2020,0.0,24,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/15/2020,0.0,25,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/15/2020,0.0,26,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/15/2020,0.0,27,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/15/2020,1.0,28,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/15/2020,0.0,29,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/15/2020,0.0,30,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/15/2020,0.0,31,0.0,The Arroyo,1.0,Homeless Shelter
10/15/2020,0.0,32,0.0,The Midnight Mission,1.0,Homeless Shelter
10/15/2020,0.0,33,0.0,The T-House,1.0,Homeless Shelter
10/15/2020,0.0,34,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/15/2020,0.0,35,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/15/2020,0.0,36,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/15/2020,1.0,Total,69.0,,30.0,
10/16/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/16/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/16/2020,0.0,3,2.0,Bridge Taper Shelter,0.0,Homeless Shelter
10/16/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/16/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/16/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/16/2020,0.0,7,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/16/2020,0.0,8,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/16/2020,0.0,9,1.0,Encampment - Lincoln Heights,0.0,Homeless Encampment
10/16/2020,0.0,10,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/16/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/16/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/16/2020,0.0,13,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/16/2020,0.0,14,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/16/2020,0.0,15,1.0,Harold,0.0,Single Room Occupancy Housing
10/16/2020,0.0,16,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/16/2020,0.0,17,1.0,Hope Gardens Family Center- Union Rescue Mission,0.0,Homeless Shelter
10/16/2020,0.0,18,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/16/2020,0.0,19,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/16/2020,0.0,20,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/16/2020,0.0,21,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/16/2020,0.0,22,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/16/2020,0.0,23,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/16/2020,0.0,24,1.0,National Health Foundation,0.0,Recuperative Care Center
10/16/2020,0.0,25,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/16/2020,0.0,26,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/16/2020,0.0,27,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/16/2020,0.0,28,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/16/2020,1.0,29,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/16/2020,0.0,30,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/16/2020,0.0,31,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/16/2020,0.0,32,0.0,The Arroyo,1.0,Homeless Shelter
10/16/2020,0.0,33,0.0,The Midnight Mission,1.0,Homeless Shelter
10/16/2020,0.0,34,0.0,The T-House,1.0,Homeless Shelter
10/16/2020,0.0,35,2.0,Union Rescue Mission,0.0,Homeless Shelter
10/16/2020,0.0,36,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/16/2020,0.0,37,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/16/2020,0.0,38,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/16/2020,1.0,Total,72.0,,30.0,
10/17/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/17/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/17/2020,0.0,3,8.0,Bridge Taper Shelter,1.0,Homeless Shelter
10/17/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/17/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/17/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/17/2020,0.0,7,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/17/2020,0.0,8,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/17/2020,0.0,9,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/17/2020,0.0,10,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/17/2020,0.0,11,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/17/2020,0.0,12,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/17/2020,0.0,13,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/17/2020,0.0,14,1.0,Harold,0.0,Single Room Occupancy Housing
10/17/2020,0.0,15,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/17/2020,0.0,16,1.0,Hope Gardens Family Center- Union Rescue Mission,1.0,Homeless Shelter
10/17/2020,0.0,17,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/17/2020,0.0,18,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/17/2020,0.0,19,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/17/2020,0.0,20,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/17/2020,0.0,21,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/17/2020,0.0,22,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/17/2020,0.0,23,1.0,National Health Foundation,0.0,Recuperative Care Center
10/17/2020,0.0,24,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/17/2020,0.0,25,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/17/2020,0.0,26,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/17/2020,0.0,27,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/17/2020,1.0,28,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/17/2020,0.0,29,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/17/2020,0.0,30,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/17/2020,0.0,31,0.0,The Arroyo,1.0,Homeless Shelter
10/17/2020,0.0,32,0.0,The Midnight Mission,1.0,Homeless Shelter
10/17/2020,0.0,33,0.0,The T-House,1.0,Homeless Shelter
10/17/2020,0.0,34,2.0,Union Rescue Mission,0.0,Homeless Shelter
10/17/2020,0.0,35,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/17/2020,0.0,36,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/17/2020,0.0,37,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/17/2020,1.0,Total,77.0,,32.0,
10/18/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/18/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/18/2020,0.0,3,8.0,Bridge Taper Shelter,1.0,Homeless Shelter
10/18/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/18/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/18/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/18/2020,0.0,7,1.0,Encampment - Echo Park #2,0.0,Homeless Encampment
10/18/2020,0.0,8,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/18/2020,0.0,9,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/18/2020,0.0,10,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/18/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/18/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/18/2020,0.0,13,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/18/2020,0.0,14,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/18/2020,0.0,15,1.0,Harold,0.0,Single Room Occupancy Housing
10/18/2020,0.0,16,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/18/2020,0.0,17,1.0,Hope Gardens Family Center- Union Rescue Mission,1.0,Homeless Shelter
10/18/2020,0.0,18,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/18/2020,0.0,19,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/18/2020,0.0,20,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/18/2020,0.0,21,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/18/2020,0.0,22,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/18/2020,0.0,23,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/18/2020,0.0,24,1.0,National Health Foundation,0.0,Recuperative Care Center
10/18/2020,0.0,25,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/18/2020,0.0,26,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/18/2020,0.0,27,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/18/2020,0.0,28,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/18/2020,1.0,29,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/18/2020,0.0,30,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/18/2020,0.0,31,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/18/2020,0.0,32,0.0,The Arroyo,1.0,Homeless Shelter
10/18/2020,0.0,33,0.0,The Midnight Mission,1.0,Homeless Shelter
10/18/2020,0.0,34,0.0,The T-House,1.0,Homeless Shelter
10/18/2020,0.0,35,2.0,Union Rescue Mission,0.0,Homeless Shelter
10/18/2020,0.0,36,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/18/2020,0.0,37,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/18/2020,0.0,38,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/18/2020,1.0,Total,78.0,,32.0,
10/19/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/19/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/19/2020,0.0,3,8.0,Bridge Taper Shelter,1.0,Homeless Shelter
10/19/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/19/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/19/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/19/2020,0.0,7,1.0,Encampment - Echo Park #2,0.0,Homeless Encampment
10/19/2020,0.0,8,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/19/2020,0.0,9,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/19/2020,0.0,10,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/19/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/19/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/19/2020,0.0,13,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/19/2020,0.0,14,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/19/2020,0.0,15,1.0,Harold,0.0,Single Room Occupancy Housing
10/19/2020,0.0,16,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/19/2020,0.0,17,1.0,Hope Gardens Family Center- Union Rescue Mission,1.0,Homeless Shelter
10/19/2020,0.0,18,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/19/2020,0.0,19,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/19/2020,0.0,20,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/19/2020,0.0,21,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/19/2020,0.0,22,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/19/2020,0.0,23,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/19/2020,0.0,24,1.0,National Health Foundation,0.0,Recuperative Care Center
10/19/2020,0.0,25,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/19/2020,0.0,26,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/19/2020,0.0,27,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/19/2020,0.0,28,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/19/2020,1.0,29,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/19/2020,0.0,30,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/19/2020,0.0,31,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/19/2020,0.0,32,0.0,The Arroyo,1.0,Homeless Shelter
10/19/2020,0.0,33,0.0,The Midnight Mission,1.0,Homeless Shelter
10/19/2020,0.0,34,0.0,The T-House,1.0,Homeless Shelter
10/19/2020,0.0,35,15.0,Union Rescue Mission,2.0,Homeless Shelter
10/19/2020,0.0,36,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/19/2020,0.0,37,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/19/2020,0.0,38,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/19/2020,1.0,Total,91.0,,34.0,
10/20/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/20/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/20/2020,0.0,3,8.0,Bridge Taper Shelter,1.0,Homeless Shelter
10/20/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/20/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/20/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/20/2020,0.0,7,1.0,Encampment - Echo Park #2,0.0,Homeless Encampment
10/20/2020,0.0,8,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/20/2020,0.0,9,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/20/2020,0.0,10,1.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/20/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/20/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/20/2020,0.0,13,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/20/2020,0.0,14,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/20/2020,0.0,15,1.0,Harold,0.0,Single Room Occupancy Housing
10/20/2020,0.0,16,2.0,Hope For Home Pomona,0.0,Homeless Shelter
10/20/2020,0.0,17,1.0,Hope Gardens Family Center- Union Rescue Mission,1.0,Homeless Shelter
10/20/2020,0.0,18,1.0,Hope of The Valley - A Bridge Home Van Nuys,3.0,Homeless Shelter
10/20/2020,0.0,19,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/20/2020,0.0,20,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/20/2020,0.0,21,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/20/2020,0.0,22,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/20/2020,0.0,23,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/20/2020,0.0,24,1.0,National Health Foundation,0.0,Recuperative Care Center
10/20/2020,0.0,25,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/20/2020,0.0,26,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/20/2020,0.0,27,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/20/2020,0.0,28,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/20/2020,1.0,29,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/20/2020,0.0,30,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/20/2020,0.0,31,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/20/2020,0.0,32,0.0,The Arroyo,1.0,Homeless Shelter
10/20/2020,0.0,33,0.0,The Midnight Mission,1.0,Homeless Shelter
10/20/2020,0.0,34,0.0,The T-House,1.0,Homeless Shelter
10/20/2020,0.0,35,15.0,Union Rescue Mission,2.0,Homeless Shelter
10/20/2020,0.0,36,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/20/2020,0.0,37,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/20/2020,0.0,38,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/20/2020,1.0,Total,91.0,,34.0,
10/21/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/21/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/21/2020,0.0,3,8.0,Bridge Taper Shelter,1.0,Homeless Shelter
10/21/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/21/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/21/2020,0.0,6,1.0,Encampment - Echo Park,0.0,Homeless Encampment
10/21/2020,0.0,7,1.0,Encampment - Echo Park #2,0.0,Homeless Encampment
10/21/2020,0.0,8,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/21/2020,0.0,9,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/21/2020,0.0,10,2.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/21/2020,0.0,11,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/21/2020,0.0,12,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/21/2020,0.0,13,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/21/2020,0.0,14,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/21/2020,0.0,15,1.0,Harold,0.0,Single Room Occupancy Housing
10/21/2020,0.0,16,2.0,Hope Gardens Family Center- Union Rescue Mission,0.0,Homeless Shelter
10/21/2020,0.0,17,6.0,Hope of The Valley - A Bridge Home Van Nuys,4.0,Homeless Shelter
10/21/2020,0.0,18,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/21/2020,0.0,19,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/21/2020,0.0,20,0.0,Inland Valley Council of Churches,1.0,Homeless Shelter
10/21/2020,0.0,21,0.0,LA Family Housing - The Campus,1.0,Homeless Service Provider
10/21/2020,0.0,22,1.0,LAMP Village - Public Services,0.0,Homeless Service Provider
10/21/2020,0.0,23,1.0,National Health Foundation,0.0,Recuperative Care Center
10/21/2020,0.0,24,1.0,Outdoor Congregate Area - Central LA,0.0,Homeless Encampment
10/21/2020,0.0,25,2.0,PATH - A Bridge Home Los Feliz,0.0,Homeless Shelter
10/21/2020,0.0,26,1.0,Pacoima Place,0.0,Single Room Occupancy Housing
10/21/2020,0.0,27,0.0,Russ Hotel,3.0,Single Room Occupancy Housing
10/21/2020,1.0,28,34.0,Salvation Army - Bell Shelter,12.0,Homeless Shelter
10/21/2020,0.0,29,0.0,St Joseph Center Bread & Roses Cafe,1.0,Homeless Service Provider
10/21/2020,0.0,30,1.0,Testimonial Community Love Center,0.0,Homeless Shelter
10/21/2020,0.0,31,0.0,The Arroyo,1.0,Homeless Shelter
10/21/2020,0.0,32,0.0,The Midnight Mission,1.0,Homeless Shelter
10/21/2020,0.0,33,0.0,The T-House,1.0,Homeless Shelter
10/21/2020,0.0,34,15.0,Union Rescue Mission,2.0,Homeless Shelter
10/21/2020,0.0,35,1.0,United Methodist Malibu Food Distribution Line,0.0,Homeless Service Provider
10/21/2020,0.0,36,1.0,Upward Bound House #2,0.0,Homeless Shelter
10/21/2020,0.0,37,2.0,Weingart Center AB109,0.0,Homeless Shelter
10/21/2020,1.0,Total,96.0,,34.0,
10/22/2020,0.0,1,2.0,Bassett Park Winter Shelter,0.0,Homeless Shelter
10/22/2020,0.0,2,0.0,Bridge Housing For Women,2.0,Homeless Shelter
10/22/2020,0.0,3,8.0,Bridge Taper Shelter,2.0,Homeless Shelter
10/22/2020,0.0,4,1.0,Courtland Hotel,0.0,Single Room Occupancy Housing
10/22/2020,0.0,5,1.0,Encampment - Chatsworth #2,0.0,Homeless Encampment
10/22/2020,0.0,6,1.0,Encampment - Echo Park #2,0.0,Homeless Encampment
10/22/2020,0.0,7,1.0,Encampment - Gardena,0.0,Homeless Encampment
10/22/2020,0.0,8,1.0,Encampment - Granada Hills,0.0,Homeless Encampment
10/22/2020,0.0,9,2.0,Encampment - MacArthur Park,0.0,Homeless Encampment
10/22/2020,0.0,10,1.0,Encampment - South LA #2,0.0,Homeless Encampment
10/22/2020,0.0,11,2.0,Encampment - South LA #4,0.0,Homeless Encampment
10/22/2020,0.0,12,1.0,Encampment - South LA #5,0.0,Homeless Encampment
10/22/2020,0.0,13,0.0,First To Serve - Vernon,1.0,Homeless Shelter
10/22/2020,0.0,14,1.0,Harold,0.0,Single Room Occupancy Housing
10/22/2020,0.0,15,2.0,Hope Gardens Family Center- Union Rescue Mission,0.0,Homeless Shelter
10/22/2020,0.0,16,6.0,Hope of The Valley - A Bridge Home Van Nuys,5.0,Homeless Shelter
10/22/2020,0.0,17,0.0,Hope of The Valley - Genesis House,1.0,Homeless Shelter
10/22/2020,0.0,18,5.0,Hope of The Valley - The Landing,2.0,Homeless Shelter
10/22/2020,0.0,19,1.0,Iglesia Pentecostal Unida International Shelter,0.0,Homeless Shelter
